SpeciesCat_ISSCAAP_code,Species_AFSIS,CommName,Family,Order
,Stercorarius skua,Skua,Stercorariidae,CHARADRIIFORMES
,Catharacta skua,Great skua,Laridae,CHARADRIIFORMES
34,Argyropelecus sladeni,Sladen's hatchet fish,Sternoptychidae,STOMIIFORMES
76,Mediaster sladeni,Sladen's star,Goniasteridae,ASTEROIDEA
31,Achiropsetta slavae,,Achiropsettidae,PLEURONECTIFORMES
34,Chauliodus sloani,Sloane's viperfish,Stomiidae,STOMIIFORMES
57,Nototodarus sloanii,Wellington flying squid,Ommastrephidae,CEPHALOPODA
74,Molgula sluiteri,,Molgulidae,ASCIDIACEA
52,Latirolagena smaragdula,Precious stone shell,Fasciolariidae,GASTROPODA
13,Erotelis smaragdus,Emerald sleeper,Eleotridae,GOBIOIDEI
33,Spicara smaris,Picarel,Centracanthidae,PERCOIDEI
38,Bathyraja smirnovi,,Rajidae,RAJIFORMES
57,Sepia smithi,Smith’s cuttlefish,Sepiidae,CEPHALOPODA
35,Brevoortia smithi,Yellowfin menhaden,Clupeidae,CLUPEIFORMES
34,Bathymyrus smithi,Maputo conger,Congridae,ANGUILLIFORMES
42,Eriphia smithii,Orange-hand stone crab,Xanthidae,BRACHYURA
38,Leptocharias smithii,Barbeled houndshark,Leptochariidae,CARCHARHINIFORMES
38,Bathyraja smithii,,Rajidae,RAJIFORMES
37,Odontesthes smitti,,Atherinidae,ATHERINIFORMES
11,Lythrurus snelsoni,Ouachita shiner,Cyprinidae,CYPRINIFORMES
12,Tilapia snyderae,,Cichlidae,PERCOIDEI
37,Peprilus snyderi,Salema butterfish,Stromateidae,"STROMATEOIDEI, ANABANTOIDEI"
33,Parapercis snyderi,U-mark sandperch,Pinguipedidae,TRACHINOIDEI
33,Oligocottus snyderi,Fluffy sculpin,Cottidae,SCORPAENIFORMES
37,Hyporhamphus snyderi,Skipper halfbeak,Hemiramphidae,BELONIFORMES
34,Champsodon snyderi,,Champsodontidae,TRACHINOIDEI
13,Corica soborna,Ganges River sprat,Clupeidae,CLUPEIFORMES
11,Chondrostoma soetta,,Cyprinidae,CYPRINIFORMES
33,Acanthurus sohal,Sohal surgeonfish,Acanthuridae,ACANTHUROIDEI
33,Mugil soiuy,So-iuy mullet,Mugilidae,MUGILIFORMES
,Pterodroma solandri,Providence petrel,Procellariidae,PROCELLARIIFORMES
34,Rexea solandri,Silver gemfish,Gempylidae,SCOMBROIDEI
36,Acanthocybium solandri,Wahoo,Scombridae,SCOMBROIDEI
52,Xenophora solaris,Sunburst carrier shell,Xenophoridae,GASTROPODA
33,Nibea soldado,Soldier croaker,Sciaenidae,PERCOIDEI
13,Silurus soldatovi,Soldatov's catfish,Siluridae,SILURIFORMES
31,Solea solea,Common sole,Soleidae,PLEURONECTIFORMES
34,Opisthoproctus soleatus,Barrel-eye,Opisthoproctidae,SALMONIFORMES
47,Oratosquillina solicitans,Variable squillid mantis shrim,Squillidae,STOMATOPODA
56,Semele solida,Chilean semele,Semelidae,BIVALVIA
56,Spisula solida,Solid surf clam,Mactridae,BIVALVIA
56,Spisula solidissima,Atlantic surf clam,Mactridae,BIVALVIA
34,Nettastoma solitarium,,Nettastomatidae,ANGUILLIFORMES
11,Relictus solitarius,Relict dace,Cyprinidae,CYPRINIFORMES
43,Linuparus somniosus,Spear lobster,Palinuridae,REPTANTIA
33,Arius sona,Sona sea catfish,Ariidae,SILURIFORMES
33,Cephalopholis sonnerati,Tomato hind,Serranidae,PERCOIDEI
34,Scorpaena sonorae,Sonora scorpionfish,Scorpaenidae,SCORPAENIFORMES
11,Puntius sophore,Pool barb,Cyprinidae,CYPRINIFORMES
33,Bathygobius soporator,Frillfin goby,Gobiidae,GOBIOIDEI
33,Abudefduf sordidus,Blackspot sergeant,Pomacentridae,PERCOIDEI
33,Plectorhinchus sordidus,Sordid rubberlip,Haemulidae,PERCOIDEI
43,Linuparus sordidus,Oriental spear lobster,Palinuridae,REPTANTIA
34,Verilus sordidus,,Acropomatidae,PERCOIDEI
31,Citharichthys sordidus,Pacific sanddab,Paralichthyidae,PLEURONECTIFORMES
33,Chlorurus sordidus,Daisy parrotfish,Scaridae,PERCOIDEI
52,Haliotis sorenseni,White abalone,Haliotidae,GASTROPODA
11,Tor soro,,Cyprinidae,CYPRINIFORMES
38,Carcharhinus sorrah,Spot-tail shark,Carcharhinidae,CARCHARHINIFORMES
11,Leuciscus souffia,Vairone,Cyprinidae,CYPRINIFORMES
33,Protogrammus sousai,,Callionymidae,OTHER PERCIFORMES
56,Fimbria soverbii,Elegant basket lucina,Fimbriidae,BIVALVIA
13,Chaetostoma sovichthys,,Loricariidae,SILURIFORMES
82,Corallium sp. nov.,Midway deep-sea coral,Coralliidae,ANTHOZOA
52,Haliotis spadicea,,Haliotidae,GASTROPODA
33,Lagocephalus spadiceus,Half-smooth golden pufferfish,Tetraodontidae,TETRAODONTIFORMES
25,Tetrapleurodon spadiceus,Chapala lamprey,Petromyzontidae,PETROMYZONTIFORMES
12,Tilapia sparrmanii,Banded tilapia,Cichlidae,PERCOIDEI
21,Polyodon spathula,Mississippi paddlefish,Polyodontidae,ACIPENSERIFORMES
13,Atractosteus spatula,Alligator gar,Lepisosteidae,LEPISOSTEIFORMES
54,Mytella speciosa,Reeve's mangrove mussel,Mytilidae,BIVALVIA
74,Tylobranchion speciosum,,Diazonidae,ASCIDIACEA
76,Ophiomisidium speciosum,,Ophiuridae,OPHIUROIDEA
33,Bodianus speciosus,Blackbar hogfish,Labridae,PERCOIDEI
37,Gnathanodon speciosus,Golden trevally,Carangidae,PERCOIDEI
77,Sabellastarte spectabilis,Feather duster worm,Sabellidae,POLYCHAETA
,Somateria spectabilis,King eider,Anatidae,ANSERIFORMES
34,Cheilodactylus spectabilis,Red moki,Cheilodactylidae,PERCOIDEI
13,Diapoma speculiferum,,Characidae,CHARACIFORMES
34,Lampadena speculigera,,Myctophidae,MYCTOPHIFORMES
33,Chaetodon speculum,Mirror butterflyfish,Chaetodontidae,PERCOIDEI
13,Pimelodus spegazzinii,,Pimelodidae,SILURIFORMES
33,Valamugil speigleri,Speigler's mullet,Mugilidae,MUGILIFORMES
33,Sphoeroides spengleri,Bandtail puffer,Tetraodontidae,TETRAODONTIFORMES
24,Alosa sphaerocephala,Agrakhan shad,Clupeidae,CLUPEIFORMES
34,Pterois sphex,Hawaiian turkeyfish,Scorpaenidae,SCORPAENIFORMES
33,Aidablennius sphynx,,Blenniidae,OTHER PERCIFORMES
37,Sphyraena sphyraena,European barracuda,Sphyraenidae,OTHER PERCIFORMES
34,Argentina sphyraena,Argentine,Argentinidae,SALMONIFORMES
34,Lestidiops sphyrenoides,,Paralepididae,AULOPIFORMES
92,Hypnea spicifera,,Hypneaceae,RHODOPHYCEAE
92,Acanthophora spicifera,Erect sea moss,Rhodomelaceae,RHODOPHYCEAE
33,Cephalopholis spiloparaea,Strawberry hind,Serranidae,PERCOIDEI
13,Serrasalmus spilopleura,Speckled piranha,Characidae,CHARACIFORMES
11,Cyprinella spiloptera,Spotfin shiner,Cyprinidae,CYPRINIFORMES
31,Citharichthys spilopterus,Bay whiff,Paralichthyidae,PLEURONECTIFORMES
37,Cheilopogon spilopterus,Manyspotted flyingfish,Exocoetidae,BELONIFORMES
13,Arnoldichthys spilopterus,Niger tetra,Alestidae,CHARACIFORMES
33,Cyclichthys spilostylus,Spotbase burrfish,Diodontidae,TETRAODONTIFORMES
33,Epinephelus spilotoceps,Foursaddle grouper,Serranidae,PERCOIDEI
33,Istiblennius spilotus,Spotted rockskipper,Blenniidae,OTHER PERCIFORMES
35,Herklotsichthys spilurus,Reunion herring,Clupeidae,CLUPEIFORMES
13,Xenocharax spilurus,,Distichodontidae,CHARACIFORMES
33,Symphorichthys spilurus,Sailfin snapper,Lutjanidae,PERCOIDEI
11,Osteochilus spilurus,,Cyprinidae,CYPRINIFORMES
12,Oreochromis spilurus,Sabaki tilapia,Cichlidae,PERCOIDEI
13,Iguanodectes spilurus,,Characidae,CHARACIFORMES
13,Ctenobrycon spilurus,Silver tetra,Characidae,CHARACIFORMES
13,Crenuchus spilurus,Sailfin tetra,Characidae,CHARACIFORMES
25,Spinachia spinachia,Sea stickleback,Gasterosteidae,GASTEROSTEIFORMES
38,Malacoraja spinacidermis,Soft skate,Rajidae,RAJIFORMES
38,Etmopterus spinax,Velvet belly,Squalidae,SQUALIFORMES
76,Actinopyga spinea,New Caledonia blackfish,Holothuriidae,HOLOTHUROIDEA
92,Hypnea spinella,,Hypneaceae,RHODOPHYCEAE
38,Bathyraja spinicauda,Spinetail ray,Rajidae,RAJIFORMES
34,Photocorynus spiniceps,,Linophrynidae,LOPHIIFORMES
57,Tetracheledone spinicirrhus,Spiney-horn octopus,Octopodidae,CEPHALOPODA
33,Calotomus spinidens,Spinytooth parrotfish,Scaridae,PERCOIDEI
34,Zanclorhynchus spinifer,Antarctic horsefish,Congiopodidae,SCORPAENIFORMES
34,Neoceratias spinifer,,Neoceratiidae,LOPHIIFORMES
33,Argyrops spinifer,King soldier bream,Sparidae,PERCOIDEI
35,Anchoa spinifer,Spicule anchovy,Engraulidae,CLUPEIFORMES
76,Holothuria spinifera,,Holothuriidae,HOLOTHUROIDEA
46,Thysanoessa spinifera,,Euphausiidae,EUPHAUSIACEA
38,Pavoraja spinifera,Prickly deep-sea skate,Rajidae,RAJIFORMES
33,Sargocentron spiniferum,Sabre squirrelfish,Holocentridae,BERYCIFORMES
92,Gracilaria spinigera,Spiny gracilaria,Gracilariaceae,RHODOPHYCEAE
42,Thalamita spinimana,Spiny claw swimming crab,Portunidae,BRACHYURA
42,Portunus spinimanus,Blotched swimming crab,Portunidae,BRACHYURA
45,Parapandalus spinipes,Oriental narwal shrimp,Pandalidae,NATANTIA
41,Atya spinipes,Soldier brush shrimp,Atyidae,NATANTIA
62,Phocoena spinipinnis,Burmeister's porpoise,Phocoenidae,ODONTOCETI
71,Quasipaa spinosa,Giant spiny-chested frog,Dicroglossidae,ANURA
56,Acanthocardia spinosa,Sand cockle,Cardiidae,BIVALVIA
38,Breviraja spinosa,,Rajidae,RAJIFORMES
33,Acanthemblemaria spinosa,Spinyhead blenny,Chaenopsidae,OTHER PERCIFORMES
44,Paralomis spinosissima,Antarctic stone crab,Lithodidae,ANOMURA
38,Bathyraja spinosissima,Spiny skate,Rajidae,RAJIFORMES
42,Mithrax spinosissimus,Channel-clinging crab,Majidae,BRACHYURA
33,Tylerius spinosissimus,Spiny blaasop,Tetraodontidae,TETRAODONTIFORMES
13,Acanthodoras spinosissimus,Talking catfish,Doradidae,SILURIFORMES
34,Polyipnus spinosus,Spiny hatchetfish,Sternoptychidae,STOMIIFORMES
45,Pontophilus spinosus,Spiny shrimp,Crangonidae,NATANTIA
33,Niphon spinosus,Ara,Serranidae,PERCOIDEI
34,Chelidonichthys spinosus,Spiny red gurnard,Triglidae,SCORPAENIFORMES
45,Glyphocrangon spinulosa,Spiny armoured shrimp,Glyphocrangonidae,NATANTIA
34,Centrophryne spinulosa,Horned lantern fish,Centrophrynidae,LOPHIIFORMES
45,Spirontocaris spinus,Parrot shrimp,Hippolytidae,NATANTIA
33,Siganus spinus,Little spinefoot,Siganidae,ACANTHUROIDEI
33,Genicanthus spinus,Pitcairn angelfish,Pomacanthidae,PERCOIDEI
52,Babylonia spirata,Spiral babylon,Buccinidae,GASTROPODA
52,Astrea spirata,Spirate turban,Turbinidae,GASTROPODA
57,Spirula spirula,Ram's horn squid,Spirulidae,CEPHALOPODA
33,Cathorops spixii,Madamango sea catfish,Ariidae,SILURIFORMES
34,Pseudophichthys splendens,Purplemouthed conger,Congridae,ANGUILLIFORMES
33,Leiognathus splendens,Splendid ponyfish,Leiognathidae,PERCOIDEI
13,Betta splendens,Siamese fighting fish,Belontiidae,"STROMATEOIDEI, ANABANTOIDEI"
34,Beryx splendens,Splendid alfonsino,Berycidae,BERYCIFORMES
13,Ameca splendens,Butterfly splitfin,Goodeidae,CYPRINODONTIFORMES
12,Petenia splendida,,Cichlidae,PERCOIDEI
34,Diaphus splendidus,Horned lanternfish,Myctophidae,MYCTOPHIFORMES
42,Etisus splendidus,Splendid spooner,Xanthidae,BRACHYURA
38,Etmopterus splendidus,Splendid lanternshark,Squalidae,SQUALIFORMES
11,Coreoleuciscus splendidus,,Cyprinidae,CYPRINIFORMES
45,Alpheus spongiarum,Bristle snapping shrimp,Alpheidae,NATANTIA
38,Apristurus spongiceps,Spongehead catshark,Scyliorhinidae,CARCHARHINIFORMES
93,Codium spongiosum,,Codiaceae,CHLOROPHYCEAE
12,Tilapia spongotroktis,,Cichlidae,PERCOIDEI
57,Bathypolypus sponsalis,Globose octopus,Octopodidae,CEPHALOPODA
33,Myripristis spp,Soldierfishes nei,Holocentridae,BERYCIFORMES
35,Sprattus sprattus,European sprat,Clupeidae,CLUPEIFORMES
12,Iodotropheus sprengerae,Lavender mbuna,Cichlidae,PERCOIDEI
38,Raja springeri,Roughbelly skate,Rajidae,RAJIFORMES
33,Paraxenisthmus springeri,,Xenisthmidae,GOBIOIDEI
58,Ceratozona squalida,Eastern surf chiton,Mopaliidae,POLYPLACOPHORA
56,Megapitaria squalida,Squalid callista,Veneridae,BIVALVIA
55,Chlamys squamata,Scaly Pacific scallop,Pectinidae,BIVALVIA
33,Notothenia squamifrons,Grey rockcod,Nototheniidae,PERCOIDEI
52,Turbo squamiger,Squamate turban,Turbinidae,GASTROPODA
33,Parapristipomoides squamimaxillaris,Scalemouth jobfish,Lutjanidae,PERCOIDEI
33,Pseudanthias squamipinnis,Sea goldie,Serranidae,PERCOIDEI
12,Oreochromis squamipinnis,,Cichlidae,PERCOIDEI
43,Scyllarides squammosus,Blunt slipper lobster,Scyllaridae,REPTANTIA
56,Anomalocardia squamosa,Squamose venus,Veneridae,BIVALVIA
56,Gari squamosa,Squamose sunset clam,Psammobiidae,BIVALVIA
56,Tridacna squamosa,Fluted giant clam,Tridacnidae,BIVALVIA
13,Plagioscion squamosissimus,South American silver croaker,Sciaenidae,PERCOIDEI
54,Modiolus squamosus,False tulip mussel,Mytilidae,BIVALVIA
53,Spondylus squamosus,Ducal thorny oyster,Spondylidae,BIVALVIA
38,Centrophorus squamosus,Leafscale gulper shark,Squalidae,SQUALIFORMES
52,Nerita squamulata,Scaly nerite,Neritidae,GASTROPODA
38,Scymnodon squamulosus,Velvet dogfish,Squalidae,SQUALIFORMES
38,Squatina squatina,Angelshark,Squatinidae,SQUALIFORMES
42,Maja squinado,Spinous spider crab,Majidae,BRACHYURA
56,Protothaca staminea,Pacific littleneck clam,Veneridae,BIVALVIA
31,Citharichthys stampflii,Smooth flounder,Paralichthyidae,PLEURONECTIFORMES
31,Solea stanalandi,Stanaland's sole,Soleidae,PLEURONECTIFORMES
13,Lates stappersii,Sleek lates,Centropomidae,PERCOIDEI
13,Chrysichthys stappersii,,Bagridae,SILURIFORMES
33,Hoplolatilus starcki,Stark's tilefish,Malacanthidae,PERCOIDEI
33,Pseudophallus starksii,,Syngnathidae,SYNGNATHIFORMES
11,Troglocobitis starostini,,Balitoridae,CYPRINIFORMES
56,Tellina staurella,Cross tellin,Tellinidae,BIVALVIA
,Thalassarche steadi,White-capped albatross,Diomedeidae,PROCELLARIIFORMES
33,Roncador stearnsii,Spotfin croaker,Sciaenidae,PERCOIDEI
34,Neobythites steatiticus,,Ophidiidae,OPHIDIIFORMES
45,Metapenaeus stebbingi,Peregrine shrimp,Penaeidae,NATANTIA
57,Gonatus steenstrupi,Atlantic gonate squid,Gonatidae,CEPHALOPODA
57,Sepiola steenstrupiana,Steenstrup's bobtail squid,Sepiolidae,CEPHALOPODA
34,Neobythites stefanovi,,Ophidiidae,OPHIDIIFORMES
34,Plesienchelys stehmanni,,Zoarcidae,ZOARCOIDEI
38,Neoraja stehmanni,African pygmy skate,Rajidae,RAJIFORMES
72,Palea steindachneri,Wattle-necked softshell turtle,Trionychidae,TESTUDINES
33,Umbrina steindachneri,Steindachner's drum,Sciaenidae,PERCOIDEI
37,Taractichthys steindachneri,Sickle pomfret,Bramidae,PERCOIDEI
38,Rhinoptera steindachneri,Pacific cownose ray,Myliobatidae,RAJIFORMES
33,Neozoarces steindachneri,,Stichaeidae,ZOARCOIDEI
11,Moroco steindachneri,,Cyprinidae,CYPRINIFORMES
33,Haemulon steindachneri,Chere-chere grunt,Haemulidae,PERCOIDEI
13,Gnathocharax steindachneri,,Characidae,CHARACIFORMES
33,Cynoscion steindachneri,Smalltooth weakfish,Sciaenidae,PERCOIDEI
13,Helcogramma steinitzi,Red triplefin,Tripterygiidae,OTHER PERCIFORMES
34,Photoblepharon steinitzi,Flashlight fish,Anomalopidae,BERYCIFORMES
33,Gammogobius steinitzi,,Gobiidae,GOBIOIDEI
62,Mesoplodon stejnegeri,Stejneger's beaked whale,Ziphiidae,ODONTOCETI
33,Stelgistrum stejnegeri,,Cottidae,SCORPAENIFORMES
32,Nezumia stelgidolepis,California grenadier,Macrouridae,GADIFORMES
38,Scyliorhinus stellaris,Nursehound,Scyliorhinidae,CARCHARHINIFORMES
33,Abalistes stellaris,Starry triggerfish,Balistidae,TETRAODONTIFORMES
,Gavia stellata,Red-throated diver,Gaviidae,GAVIIFORMES
52,Natica stellata,Starry moon snail,Naticidae,GASTROPODA
34,Halieutaea stellata,Batfish,Ogcocephalidae,LOPHIIFORMES
33,Lutjanus stellatus,Star snapper,Lutjanidae,PERCOIDEI
37,Stromateus stellatus,Starry butterfish,Stromateidae,"STROMATEOIDEI, ANABANTOIDEI"
33,Arothron stellatus,Stellate puffer,Tetraodontidae,TETRAODONTIFORMES
31,Platichthys stellatus,Starry flounder,Pleuronectidae,PLEURONECTIFORMES
92,Mastocarpus stellatus,,Petrocelidaceae,RHODOPHYCEAE
33,Siganus stellatus,Brown-spotted spinefoot,Siganidae,ACANTHUROIDEI
21,Acipenser stellatus,Starry sturgeon,Acipenseridae,ACIPENSERIFORMES
,Polysticta stelleri,Steller's eider,Anatidae,ANSERIFORMES
33,Stellifer stellifer,,Sciaenidae,PERCOIDEI
57,Sepia stellifera,Starry cuttlefish,Sepiidae,CEPHALOPODA
38,Raja stellulata,Starry skate,Rajidae,RAJIFORMES
45,Atypopenaeus stenodactylus,Periscope shrimp,Penaeidae,NATANTIA
31,Hippoglossus stenolepis,Pacific halibut,Pleuronectidae,PLEURONECTIFORMES
38,Raja stenorhynchus,Prow-nose skate,Rajidae,RAJIFORMES
12,Hemibates stenosoma,,Cichlidae,PERCOIDEI
38,Apristurus stenseni,Panama ghost catshark,Scyliorhinidae,CARCHARHINIFORMES
53,Ostreola stentina,Dwarf oyster,Ostreidae,BIVALVIA
34,Scorpaena stephanica,Spotted-fin rockfish,Scorpaenidae,SCORPAENIFORMES
45,Alpheus stephensoni,Queensland snapping shrimp,Alpheidae,NATANTIA
52,Naticarius stercus-muscarum,Thousand-spotted moon-shell,Naticidae,GASTROPODA
81,Pteria sterna,Western wing oyster,Pteriidae,BIVALVIA
43,Nephropsis stewarti,Indian Ocean lobsterette,Nephropidae,REPTANTIA
33,Karalepis stewarti,Scaly headed triplefin,Tripterygiidae,OTHER PERCIFORMES
52,Mitra stictica,Pontifical miter,Mitridae,GASTROPODA
13,Hylopanchax stictopleuron,,Poeciliidae,CYPRINODONTIFORMES
33,Epinephelus stictus,Black-dotted grouper,Serranidae,PERCOIDEI
31,Citharichthys stigmaeus,Speckled sanddab,Paralichthyidae,PLEURONECTIFORMES
33,Halichoeres stigmaticus,U-spot wrasse,Labridae,PERCOIDEI
13,Noturus stigmosus,Northern madtom,Ictaluridae,SILURIFORMES
37,Trachinotus stilbe,Steel pompano,Carangidae,PERCOIDEI
45,Sicyonia stimpsoni,Eyespot rock shrimp,Sicyoniidae,NATANTIA
43,Panulirus stimpsoni,Chinese spiny lobster,Palinuridae,REPTANTIA
13,Sicyopterus stimpsoni,Stimpson's goby,Gobiidae,GOBIOIDEI
58,Chiton stokesii,Stoke's chiton,Chitonidae,POLYPLACOPHORA
,Astrotia stokesii,Stokes' sea snake,Hydrophiidae,SQUAMATA
33,Epinephelus stoliczkae,Epaulet grouper,Serranidae,PERCOIDEI
35,Lile stolifera,Pacific piquitinga,Clupeidae,CLUPEIFORMES
35,Jenkinsia stolifera,Florida round herring,Clupeidae,CLUPEIFORMES
74,Pyura stolonifera,Red bait,Pyuridae,ASCIDIACEA
33,Cynoscion stolzmanni,Stolzmann's weakfish,Sciaenidae,PERCOIDEI
31,Hippoglossina stomata,Bigmouth flounder,Paralichthyidae,PLEURONECTIFORMES
34,Narcetes stomias,Blackhead salmon,Alepocephalidae,SALMONIFORMES
31,Atheresthes stomias,Arrow-tooth flounder,Pleuronectidae,PLEURONECTIFORMES
33,Paracaesio stonei,Cocoa snapper,Lutjanidae,PERCOIDEI
34,Ditropichthys storeri,,Cetomimidae,CETOMIMIFORMES
33,Eptatretus stoutii,Pacific hagfish,Myxinidae,MYXINIFORMES
38,Raja straeleni,Spotted skate,Rajidae,RAJIFORMES
38,Hemiscyllium strahani,Hooded carpetshark,Hemiscylliidae,ORECTOLOBIFORMES
37,Quirichthys stramineus,,Telmatherinidae,ATHERINIFORMES
11,Notropis stramineus,Sand shiner,Cyprinidae,CYPRINIFORMES
33,Liobranchia stria,Minute clingfish,Gobiesocidae,GOBIESOCIFORMES
52,Patelloida striata,Striate limpet,Lottiidae,GASTROPODA
52,Pisania striata,Striate pisania,Buccinidae,GASTROPODA
56,Martesia striata,Striate martesia,Pholadidae,BIVALVIA
56,Atactodea striata,Striate beach clam,Mesodesmatidae,BIVALVIA
13,Channa striata,Striped snakehead,Channidae,OTHER PERCIFORMES
33,Centropristis striata,Black seabass,Serranidae,PERCOIDEI
56,Chamelea striatula,,Veneridae,BIVALVIA
13,Trachycorystes striatulus,Singing catfish,Auchenipteridae,SILURIFORMES
33,Antennarius striatus,Striated frogfish,Antennariidae,LOPHIIFORMES
33,Ctenochaetus striatus,Striated surgeonfish,Acanthuridae,ACANTHUROIDEI
56,Donax striatus,Striate donax,Donacidae,BIVALVIA
33,Minilabrus striatus,Minute wrasse,Labridae,PERCOIDEI
33,Epinephelus striatus,Nassau grouper,Serranidae,PERCOIDEI
33,Cynoscion striatus,Striped weakfish,Sciaenidae,PERCOIDEI
33,Chaetodon striatus,Banded butterflyfish,Chaetodontidae,PERCOIDEI
56,Solen strictus,Gould's razor shell,Solenidae,BIVALVIA
31,Symphurus strictus,Blackbelly tonguesole,Cynoglossidae,PLEURONECTIFORMES
33,Gobius strictus,,Gobiidae,GOBIOIDEI
33,Pomadasys stridens,Striped piggy,Haemulidae,PERCOIDEI
45,Metapenaeopsis stridulans,Fiddler shrimp,Penaeidae,NATANTIA
54,Mytella strigata,Strigate mangrove mussel,Mytilidae,BIVALVIA
33,Microcanthus strigatus,Stripey,Kyphosidae,PERCOIDEI
56,Tucetona strigilata,Tessellated bittersweet,Glycymerididae,BIVALVIA
56,Solecurtus strigilatus,Rasp short razor,Solecurtidae,BIVALVIA
33,Pseudotriacanthus strigilifer,Long-spined tripodfish,Triacanthidae,TETRAODONTIFORMES
44,Hippa strigillata,Striated mole crab,Hippidae,ANOMURA
56,Tellina strigosa,Thin tellin,Tellinidae,BIVALVIA
33,Aulostomus strigosus,,Aulostomidae,SYNGNATHIFORMES
33,Dermatolepis striolata,Smooth grouper,Serranidae,PERCOIDEI
33,Chlorurus strongylocephalus,Steephead parrotfish,Scaridae,PERCOIDEI
37,Strongylura strongylura,Spottail needlefish,Belonidae,BELONIFORMES
13,Gelanoglanis stroudi,,Auchenipteridae,SILURIFORMES
56,Tivela stultorum,Pismo clam,Veneridae,BIVALVIA
21,Acipenser sturio,Sturgeon,Acipenseridae,ACIPENSERIFORMES
56,Chione stutchburyi,Stutchbury's venus,Veneridae,BIVALVIA
45,Parapenaeopsis stylifera,Kiddi shrimp,Penaeidae,NATANTIA
41,Exopalaemon styliferus,Roshna prawn,Palaemonidae,NATANTIA
45,Penaeus stylirostris,Blue shrimp,Penaeidae,NATANTIA
34,Saurenchelys stylurus,,Nettastomatidae,ANGUILLIFORMES
11,Pseudophoxinus stymphalicus,,Cyprinidae,CYPRINIFORMES
33,Rypticus subbifrenatus,Spotted soapfish,Serranidae,PERCOIDEI
33,Ulvaria subbifurcata,Radiated shanny,Stichaeidae,ZOARCOIDEI
56,Scapharca subcrenata,Half-crenated ark,Arcidae,BIVALVIA
54,Stavelia subdistorta,Distorted mussel,Mytilidae,BIVALVIA
52,Ficus subintermedia,Underlined fig shell,Ficidae,GASTROPODA
33,Serranus subligarius,Belted sandfish,Serranidae,PERCOIDEI
45,Alpheus sublucanus,Coral snapping shrimp,Alpheidae,NATANTIA
55,Lyropecten subnodosus,Pacific lion's paw,Pectinidae,BIVALVIA
34,Benthosema suborbitale,Smallfin lanternfish,Myctophidae,MYCTOPHIFORMES
72,Dogania subplana,Malayan softshell turtle,Trionychidae,TESTUDINES
76,Bohadschia subrubra,,Holothuriidae,HOLOTHUROIDEA
56,Chione subrugosa,Semi-rough venus,Veneridae,BIVALVIA
56,Trachycardium subrugosum,Wrinkled cockle,Cardiidae,BIVALVIA
94,Spirulina subsalsa,Sea spirulina,Oscillatoriaceae,CYANOPHYCEAE
32,Coryphaenoides subserrulatus,Longrayed whiptail,Macrouridae,GADIFORMES
57,Sepia subtenuipes,,Sepiidae,CEPHALOPODA
33,Nudiantennarius subteres,Deep-water frogfish,Antennariidae,LOPHIIFORMES
13,Typhlichthys subterraneus,Southern cavefish,Amblyopsidae,PERCOPSIFORMES
45,Penaeus subtilis,Southern brown shrimp,Penaeidae,NATANTIA
38,Notoraja subtilispinosa,,Rajidae,RAJIFORMES
56,Mesodesma subtriangulatum,Tuatua wedge clam,Mesodesmatidae,BIVALVIA
56,Spisula subtruncata,Subtruncate surf clam,Mactridae,BIVALVIA
56,Barnea subtruncata,Pacific mud piddock,Pholadidae,BIVALVIA
